,Year,Type,County,Ag District,Ag District Code,ACRES HARVESTED,ACRES PLANTED,"ACRES PLANTED, NET","PRODUCTION, MEASURED IN BU","YIELD, MEASURED IN BU / ACRE","YIELD, MEASURED IN BU / NET PLANTED ACRE"
335,2002,"WHEAT, SPRING, (EXCL DURUM)",SIOUX,SOUTH CENTRAL,80,1000.0,25000.0,,7000.0,7.0,
336,2002,"WHEAT, SPRING, (EXCL DURUM)",SLOPE,SOUTHWEST,70,70000.0,91000.0,,880000.0,12.6,
337,2002,"WHEAT, SPRING, (EXCL DURUM)",STARK,SOUTHWEST,70,165000.0,195000.0,,3480000.0,21.1,
338,2002,"WHEAT, SPRING, (EXCL DURUM)",STEELE,EAST CENTRAL,60,109000.0,122000.0,,3655000.0,33.5,
339,2002,"WHEAT, SPRING, (EXCL DURUM)",STUTSMAN,CENTRAL,50,194000.0,230000.0,,4755000.0,24.5,
340,2002,"WHEAT, SPRING, (EXCL DURUM)",TOWNER,NORTHEAST,30,148000.0,160000.0,,4270000.0,28.9,
341,2002,"WHEAT, SPRING, (EXCL DURUM)",TRAILL,EAST CENTRAL,60,124000.0,140000.0,,4360000.0,35.2,
342,2002,"WHEAT, SPRING, (EXCL DURUM)",WALSH,NORTHEAST,30,233000.0,255000.0,,9440000.0,40.5,
343,2002,"WHEAT, SPRING, (EXCL DURUM)",WARD,NORTHWEST,10,213000.0,230000.0,,5950000.0,27.9,
344,2002,"WHEAT, SPRING, (EXCL DURUM)",WELLS,CENTRAL,50,202000.0,220000.0,,4865000.0,24.1,
345,2002,"WHEAT, SPRING, (EXCL DURUM)",WILLIAMS,NORTHWEST,10,64000.0,70000.0,,1760000.0,27.5,
346,2002,"WHEAT, SPRING, DURUM",ADAMS,SOUTHWEST,70,13000.0,29000.0,,167000.0,12.8,
347,2002,"WHEAT, SPRING, DURUM",BARNES,EAST CENTRAL,60,2600.0,2900.0,,83000.0,31.9,
348,2002,"WHEAT, SPRING, DURUM",BENSON,NORTH CENTRAL,20,25500.0,26000.0,,531000.0,20.8,
349,2002,"WHEAT, SPRING, DURUM",BILLINGS,SOUTHWEST,70,5500.0,6000.0,,106000.0,19.3,
350,2002,"WHEAT, SPRING, DURUM",BOTTINEAU,NORTH CENTRAL,20,54000.0,55000.0,,1455000.0,26.9,
351,2002,"WHEAT, SPRING, DURUM",BOWMAN,SOUTHWEST,70,43000.0,55000.0,,635000.0,14.8,
352,2002,"WHEAT, SPRING, DURUM",BURKE,NORTHWEST,10,136000.0,140000.0,,3305000.0,24.3,
353,2002,"WHEAT, SPRING, DURUM",BURLEIGH,SOUTH CENTRAL,80,9000.0,11300.0,,191000.0,21.2,
354,2002,"WHEAT, SPRING, DURUM",CAVALIER,NORTHEAST,30,31000.0,32000.0,,1060000.0,34.2,
355,2002,"WHEAT, SPRING, DURUM",DIVIDE,NORTHWEST,10,245000.0,255000.0,,6270000.0,25.6,
356,2002,"WHEAT, SPRING, DURUM",DUNN,WEST CENTRAL,40,16700.0,17000.0,,329000.0,19.7,
357,2002,"WHEAT, SPRING, DURUM",EDDY,CENTRAL,50,1700.0,2200.0,,27000.0,15.9,
358,2002,"WHEAT, SPRING, DURUM",FOSTER,CENTRAL,50,1500.0,1700.0,,43000.0,28.7,
359,2002,"WHEAT, SPRING, DURUM",GOLDEN VALLEY,SOUTHWEST,70,29000.0,33000.0,,630000.0,21.7,
360,2002,"WHEAT, SPRING, DURUM",GRAND FORKS,NORTHEAST,30,700.0,800.0,,25000.0,35.7,
361,2002,"WHEAT, SPRING, DURUM",GRANT,SOUTH CENTRAL,80,5600.0,15500.0,,62000.0,11.1,
362,2002,"WHEAT, SPRING, DURUM",GRIGGS,EAST CENTRAL,60,1400.0,1600.0,,40000.0,28.6,
363,2002,"WHEAT, SPRING, DURUM",HETTINGER,SOUTHWEST,70,81000.0,94000.0,,1315000.0,16.2,
364,2002,"WHEAT, SPRING, DURUM",KIDDER,CENTRAL,50,1100.0,1600.0,,17000.0,15.5,
365,2002,"WHEAT, SPRING, DURUM",LOGAN,SOUTHEAST,90,2500.0,3100.0,,26000.0,10.4,
366,2002,"WHEAT, SPRING, DURUM",MCHENRY,NORTH CENTRAL,20,9500.0,12000.0,,223000.0,23.5,
367,2002,"WHEAT, SPRING, DURUM",MCINTOSH,SOUTHEAST,90,5200.0,6000.0,,62000.0,11.9,
368,2002,"WHEAT, SPRING, DURUM",MCKENZIE,WEST CENTRAL,40,108500.0,110000.0,,3215000.0,29.6,
369,2002,"WHEAT, SPRING, DURUM",MCLEAN,WEST CENTRAL,40,143000.0,150000.0,,3680000.0,25.7,
370,2002,"WHEAT, SPRING, DURUM",MERCER,WEST CENTRAL,40,25000.0,29000.0,,650000.0,26.0,
371,2002,"WHEAT, SPRING, DURUM",MORTON,SOUTH CENTRAL,80,11000.0,19500.0,,111000.0,10.1,
372,2002,"WHEAT, SPRING, DURUM",MOUNTRAIL,NORTHWEST,10,216000.0,220000.0,,5350000.0,24.8,
373,2002,"WHEAT, SPRING, DURUM",NELSON,NORTHEAST,30,1500.0,1600.0,,52000.0,34.7,
374,2002,"WHEAT, SPRING, DURUM",OLIVER,WEST CENTRAL,40,3800.0,4000.0,,76000.0,20.0,
375,2002,"WHEAT, SPRING, DURUM",OTHER (COMBINED) COUNTIES,EAST CENTRAL,60,500.0,500.0,,17000.0,34.0,
376,2002,"WHEAT, SPRING, DURUM",OTHER (COMBINED) COUNTIES,SOUTH CENTRAL,80,900.0,5700.0,,6000.0,6.7,
377,2002,"WHEAT, SPRING, DURUM",OTHER (COMBINED) COUNTIES,SOUTHEAST,90,800.0,900.0,,22000.0,27.5,
378,2002,"WHEAT, SPRING, DURUM",PEMBINA,NORTHEAST,30,1000.0,1000.0,,35000.0,35.0,
379,2002,"WHEAT, SPRING, DURUM",PIERCE,NORTH CENTRAL,20,10500.0,12000.0,,241000.0,23.0,
380,2002,"WHEAT, SPRING, DURUM",RAMSEY,NORTHEAST,30,21000.0,22000.0,,575000.0,27.4,
381,2002,"WHEAT, SPRING, DURUM",RENVILLE,NORTHWEST,10,63000.0,65000.0,,1635000.0,26.0,
382,2002,"WHEAT, SPRING, DURUM",ROLETTE,NORTH CENTRAL,20,19500.0,20000.0,,550000.0,28.2,
383,2002,"WHEAT, SPRING, DURUM",SHERIDAN,CENTRAL,50,4600.0,4800.0,,96000.0,20.9,
384,2002,"WHEAT, SPRING, DURUM",SLOPE,SOUTHWEST,70,26000.0,49000.0,,352000.0,13.5,
385,2002,"WHEAT, SPRING, DURUM",STARK,SOUTHWEST,70,41500.0,44000.0,,875000.0,21.1,
386,2002,"WHEAT, SPRING, DURUM",STUTSMAN,CENTRAL,50,10200.0,11000.0,,198000.0,19.4,
387,2002,"WHEAT, SPRING, DURUM",TOWNER,NORTHEAST,30,39000.0,39500.0,,1135000.0,29.1,
388,2002,"WHEAT, SPRING, DURUM",WALSH,NORTHEAST,30,2800.0,3100.0,,98000.0,35.0,
389,2002,"WHEAT, SPRING, DURUM",WARD,NORTHWEST,10,138000.0,140000.0,,3710000.0,26.9,
390,2002,"WHEAT, SPRING, DURUM",WELLS,CENTRAL,50,6400.0,6700.0,,139000.0,21.7,
391,2002,"WHEAT, SPRING, DURUM",WILLIAMS,NORTHWEST,10,335000.0,340000.0,,9330000.0,27.9,
392,2002,"WHEAT, WINTER",ADAMS,SOUTHWEST,70,1900.0,3200.0,3200.0,30000.0,15.8,9.4
393,2002,"WHEAT, WINTER",BARNES,EAST CENTRAL,60,800.0,800.0,800.0,33000.0,41.3,41.3
394,2002,"WHEAT, WINTER",BENSON,NORTH CENTRAL,20,3400.0,3500.0,3500.0,98000.0,28.8,28.0
395,2002,"WHEAT, WINTER",BOTTINEAU,NORTH CENTRAL,20,800.0,900.0,900.0,27000.0,33.8,30.0
396,2002,"WHEAT, WINTER",BURLEIGH,SOUTH CENTRAL,80,600.0,1000.0,1000.0,13000.0,21.7,13.0
397,2002,"WHEAT, WINTER",CASS,EAST CENTRAL,60,1300.0,1400.0,1400.0,54000.0,41.5,38.6
398,2002,"WHEAT, WINTER",DICKEY,SOUTHEAST,90,1700.0,1800.0,1800.0,69000.0,40.6,38.3
399,2002,"WHEAT, WINTER",DUNN,WEST CENTRAL,40,400.0,1500.0,1500.0,13000.0,32.5,8.7
400,2002,"WHEAT, WINTER",EDDY,CENTRAL,50,700.0,700.0,700.0,26000.0,37.1,37.1
401,2002,"WHEAT, WINTER",EMMONS,SOUTH CENTRAL,80,5300.0,9900.0,9900.0,93000.0,17.5,9.4
402,2002,"WHEAT, WINTER",GOLDEN VALLEY,SOUTHWEST,70,2800.0,2900.0,2900.0,88000.0,31.4,30.3
403,2002,"WHEAT, WINTER",GRAND FORKS,NORTHEAST,30,1500.0,1600.0,1600.0,59000.0,39.3,36.9
404,2002,"WHEAT, WINTER",GRANT,SOUTH CENTRAL,80,2200.0,3700.0,3700.0,41000.0,18.6,11.1
405,2002,"WHEAT, WINTER",GRIGGS,EAST CENTRAL,60,1400.0,1500.0,1500.0,62000.0,44.3,41.3
406,2002,"WHEAT, WINTER",HETTINGER,SOUTHWEST,70,3800.0,3900.0,3900.0,78000.0,20.5,20.0
407,2002,"WHEAT, WINTER",LOGAN,SOUTHEAST,90,2000.0,2600.0,2600.0,50000.0,25.0,19.2
408,2002,"WHEAT, WINTER",MCINTOSH,SOUTHEAST,90,1600.0,2200.0,2200.0,60000.0,37.5,27.3
409,2002,"WHEAT, WINTER",MCKENZIE,WEST CENTRAL,40,800.0,800.0,800.0,23000.0,28.8,28.8
410,2002,"WHEAT, WINTER",MCLEAN,WEST CENTRAL,40,1000.0,1400.0,1400.0,31000.0,31.0,22.1
411,2002,"WHEAT, WINTER",MORTON,SOUTH CENTRAL,80,700.0,1300.0,1300.0,14000.0,20.0,10.8
412,2002,"WHEAT, WINTER",NELSON,NORTHEAST,30,1600.0,1700.0,1700.0,85000.0,53.1,50.0
413,2002,"WHEAT, WINTER",OTHER (COMBINED) COUNTIES,CENTRAL,50,700.0,700.0,700.0,21000.0,30.0,30.0
414,2002,"WHEAT, WINTER",OTHER (COMBINED) COUNTIES,NORTH CENTRAL,20,600.0,600.0,600.0,19000.0,31.7,31.7
415,2002,"WHEAT, WINTER",OTHER (COMBINED) COUNTIES,NORTHEAST,30,500.0,600.0,600.0,24000.0,48.0,40.0
416,2002,"WHEAT, WINTER",OTHER (COMBINED) COUNTIES,NORTHWEST,10,1000.0,1000.0,1000.0,17000.0,17.0,17.0
417,2002,"WHEAT, WINTER",OTHER (COMBINED) COUNTIES,SOUTHEAST,90,700.0,700.0,700.0,33000.0,47.1,47.1
418,2002,"WHEAT, WINTER",OTHER (COMBINED) COUNTIES,SOUTHWEST,70,900.0,900.0,900.0,26000.0,28.9,28.9
419,2002,"WHEAT, WINTER",OTHER (COMBINED) COUNTIES,WEST CENTRAL,40,300.0,300.0,300.0,8000.0,26.7,26.7
420,2002,"WHEAT, WINTER",RAMSEY,NORTHEAST,30,2000.0,2100.0,2100.0,105000.0,52.5,50.0
421,2002,"WHEAT, WINTER",RANSOM,SOUTHEAST,90,1900.0,2400.0,2400.0,73000.0,38.4,30.4
422,2002,"WHEAT, WINTER",ROLETTE,NORTH CENTRAL,20,4200.0,4500.0,4500.0,176000.0,41.9,39.1
423,2002,"WHEAT, WINTER",SARGENT,SOUTHEAST,90,1200.0,1300.0,1300.0,55000.0,45.8,42.3
424,2002,"WHEAT, WINTER",SIOUX,SOUTH CENTRAL,80,200.0,1100.0,1100.0,4000.0,20.0,3.6
425,2002,"WHEAT, WINTER",STARK,SOUTHWEST,70,500.0,600.0,600.0,13000.0,26.0,21.7
426,2002,"WHEAT, WINTER",STEELE,EAST CENTRAL,60,1200.0,1300.0,1300.0,36000.0,30.0,27.7
427,2002,"WHEAT, WINTER",STUTSMAN,CENTRAL,50,6000.0,6100.0,6100.0,243000.0,40.5,39.8
428,2002,"WHEAT, WINTER",TOWNER,NORTHEAST,30,3500.0,4000.0,4000.0,147000.0,42.0,36.8
429,2002,"WHEAT, WINTER",TRAILL,EAST CENTRAL,60,500.0,500.0,500.0,15000.0,30.0,30.0
430,2002,"WHEAT, WINTER",WARD,NORTHWEST,10,900.0,1000.0,1000.0,26000.0,28.9,26.0
431,2002,"WHEAT, WINTER",WELLS,CENTRAL,50,1400.0,1500.0,1500.0,45000.0,32.1,30.0
432,2002,"WHEAT, WINTER",WILLIAMS,NORTHWEST,10,500.0,500.0,500.0,12000.0,24.0,24.0
433,2003,"WHEAT, SPRING, (EXCL DURUM)",ADAMS,SOUTHWEST,70,128000.0,134000.0,,3040000.0,23.8,
434,2003,"WHEAT, SPRING, (EXCL DURUM)",BARNES,EAST CENTRAL,60,196500.0,197000.0,,10295000.0,52.4,
435,2003,"WHEAT, SPRING, (EXCL DURUM)",BENSON,NORTH CENTRAL,20,141000.0,141000.0,,5940000.0,42.1,
436,2003,"WHEAT, SPRING, (EXCL DURUM)",BILLINGS,SOUTHWEST,70,16000.0,16500.0,,435000.0,27.2,
437,2003,"WHEAT, SPRING, (EXCL DURUM)",BOTTINEAU,NORTH CENTRAL,20,185000.0,185000.0,,6825000.0,36.9,
438,2003,"WHEAT, SPRING, (EXCL DURUM)",BOWMAN,SOUTHWEST,70,59000.0,63000.0,,1460000.0,24.7,
439,2003,"WHEAT, SPRING, (EXCL DURUM)",BURKE,NORTHWEST,10,88000.0,88000.0,,2185000.0,24.8,
440,2003,"WHEAT, SPRING, (EXCL DURUM)",BURLEIGH,SOUTH CENTRAL,80,104000.0,105000.0,,3630000.0,34.9,
441,2003,"WHEAT, SPRING, (EXCL DURUM)",CASS,EAST CENTRAL,60,257500.0,258000.0,,14250000.0,55.3,
442,2003,"WHEAT, SPRING, (EXCL DURUM)",CAVALIER,NORTHEAST,30,326000.0,328000.0,,15265000.0,46.8,
443,2003,"WHEAT, SPRING, (EXCL DURUM)",DICKEY,SOUTHEAST,90,56000.0,59000.0,,2650000.0,47.3,
444,2003,"WHEAT, SPRING, (EXCL DURUM)",DIVIDE,NORTHWEST,10,8500.0,8500.0,,245000.0,28.8,
445,2003,"WHEAT, SPRING, (EXCL DURUM)",DUNN,WEST CENTRAL,40,129500.0,131000.0,,3565000.0,27.5,
446,2003,"WHEAT, SPRING, (EXCL DURUM)",EDDY,CENTRAL,50,43000.0,43000.0,,1935000.0,45.0,
447,2003,"WHEAT, SPRING, (EXCL DURUM)",EMMONS,SOUTH CENTRAL,80,132000.0,135000.0,,4610000.0,34.9,
448,2003,"WHEAT, SPRING, (EXCL DURUM)",FOSTER,CENTRAL,50,74000.0,74000.0,,3670000.0,49.6,
449,2003,"WHEAT, SPRING, (EXCL DURUM)",GOLDEN VALLEY,SOUTHWEST,70,34000.0,34500.0,,990000.0,29.1,
450,2003,"WHEAT, SPRING, (EXCL DURUM)",GRAND FORKS,NORTHEAST,30,215000.0,216000.0,,11305000.0,52.6,
451,2003,"WHEAT, SPRING, (EXCL DURUM)",GRANT,SOUTH CENTRAL,80,122000.0,131000.0,,2660000.0,21.8,
452,2003,"WHEAT, SPRING, (EXCL DURUM)",GRIGGS,EAST CENTRAL,60,68000.0,68000.0,,3195000.0,47.0,
453,2003,"WHEAT, SPRING, (EXCL DURUM)",HETTINGER,SOUTHWEST,70,197000.0,198000.0,,5760000.0,29.2,
454,2003,"WHEAT, SPRING, (EXCL DURUM)",KIDDER,CENTRAL,50,50500.0,51000.0,,1550000.0,30.7,
455,2003,"WHEAT, SPRING, (EXCL DURUM)",LA MOURE,SOUTHEAST,90,97000.0,105000.0,,4405000.0,45.4,
456,2003,"WHEAT, SPRING, (EXCL DURUM)",LOGAN,SOUTHEAST,90,66500.0,67000.0,,2390000.0,35.9,
457,2003,"WHEAT, SPRING, (EXCL DURUM)",MCHENRY,NORTH CENTRAL,20,149500.0,150000.0,,4590000.0,30.7,
458,2003,"WHEAT, SPRING, (EXCL DURUM)",MCINTOSH,SOUTHEAST,90,68500.0,74000.0,,2585000.0,37.7,
459,2003,"WHEAT, SPRING, (EXCL DURUM)",MCKENZIE,WEST CENTRAL,40,74000.0,75000.0,,1740000.0,23.5,
460,2003,"WHEAT, SPRING, (EXCL DURUM)",MCLEAN,WEST CENTRAL,40,227000.0,227000.0,,8920000.0,39.3,
461,2003,"WHEAT, SPRING, (EXCL DURUM)",MERCER,WEST CENTRAL,40,58000.0,58000.0,,1680000.0,29.0,
462,2003,"WHEAT, SPRING, (EXCL DURUM)",MORTON,SOUTH CENTRAL,80,161000.0,177000.0,,3045000.0,18.9,
463,2003,"WHEAT, SPRING, (EXCL DURUM)",MOUNTRAIL,NORTHWEST,10,90000.0,90000.0,,2485000.0,27.6,
464,2003,"WHEAT, SPRING, (EXCL DURUM)",NELSON,NORTHEAST,30,102000.0,103000.0,,4440000.0,43.5,
465,2003,"WHEAT, SPRING, (EXCL DURUM)",OLIVER,WEST CENTRAL,40,54500.0,55000.0,,1725000.0,31.7,
466,2003,"WHEAT, SPRING, (EXCL DURUM)",PEMBINA,NORTHEAST,30,240500.0,241000.0,,12495000.0,52.0,
467,2003,"WHEAT, SPRING, (EXCL DURUM)",PIERCE,NORTH CENTRAL,20,111500.0,112000.0,,4410000.0,39.6,
468,2003,"WHEAT, SPRING, (EXCL DURUM)",RAMSEY,NORTHEAST,30,106000.0,108000.0,,3885000.0,36.7,
469,2003,"WHEAT, SPRING, (EXCL DURUM)",RANSOM,SOUTHEAST,90,77000.0,77000.0,,4265000.0,55.4,
470,2003,"WHEAT, SPRING, (EXCL DURUM)",RENVILLE,NORTHWEST,10,146000.0,146000.0,,4850000.0,33.2,
471,2003,"WHEAT, SPRING, (EXCL DURUM)",RICHLAND,SOUTHEAST,90,135000.0,136000.0,,7715000.0,57.1,
472,2003,"WHEAT, SPRING, (EXCL DURUM)",ROLETTE,NORTH CENTRAL,20,67000.0,67000.0,,2815000.0,42.0,
473,2003,"WHEAT, SPRING, (EXCL DURUM)",SARGENT,SOUTHEAST,90,66000.0,79000.0,,3320000.0,50.3,
474,2003,"WHEAT, SPRING, (EXCL DURUM)",SHERIDAN,CENTRAL,50,87000.0,87000.0,,2905000.0,33.4,
475,2003,"WHEAT, SPRING, (EXCL DURUM)",SIOUX,SOUTH CENTRAL,80,27000.0,29000.0,,585000.0,21.7,
476,2003,"WHEAT, SPRING, (EXCL DURUM)",SLOPE,SOUTHWEST,70,89000.0,93000.0,,2345000.0,26.3,
477,2003,"WHEAT, SPRING, (EXCL DURUM)",STARK,SOUTHWEST,70,186000.0,186000.0,,4900000.0,26.3,
478,2003,"WHEAT, SPRING, (EXCL DURUM)",STEELE,EAST CENTRAL,60,97000.0,97000.0,,5105000.0,52.6,
479,2003,"WHEAT, SPRING, (EXCL DURUM)",STUTSMAN,CENTRAL,50,181000.0,182000.0,,7910000.0,43.7,
480,2003,"WHEAT, SPRING, (EXCL DURUM)",TOWNER,NORTHEAST,30,170500.0,171000.0,,7300000.0,42.8,
481,2003,"WHEAT, SPRING, (EXCL DURUM)",TRAILL,EAST CENTRAL,60,115000.0,115000.0,,6035000.0,52.5,
482,2003,"WHEAT, SPRING, (EXCL DURUM)",WALSH,NORTHEAST,30,220000.0,228000.0,,10570000.0,48.0,
483,2003,"WHEAT, SPRING, (EXCL DURUM)",WARD,NORTHWEST,10,257000.0,257000.0,,8260000.0,32.1,
484,2003,"WHEAT, SPRING, (EXCL DURUM)",WELLS,CENTRAL,50,182500.0,183000.0,,8050000.0,44.1,
485,2003,"WHEAT, SPRING, (EXCL DURUM)",WILLIAMS,NORTHWEST,10,60500.0,60500.0,,1615000.0,26.7,
486,2003,"WHEAT, SPRING, DURUM",ADAMS,SOUTHWEST,70,28000.0,29000.0,,620000.0,22.1,
487,2003,"WHEAT, SPRING, DURUM",BENSON,NORTH CENTRAL,20,14000.0,14000.0,,530000.0,37.9,
488,2003,"WHEAT, SPRING, DURUM",BILLINGS,SOUTHWEST,70,7000.0,7000.0,,215000.0,30.7,
489,2003,"WHEAT, SPRING, DURUM",BOTTINEAU,NORTH CENTRAL,20,54500.0,55000.0,,1970000.0,36.1,
490,2003,"WHEAT, SPRING, DURUM",BOWMAN,SOUTHWEST,70,54500.0,55000.0,,1495000.0,27.4,
491,2003,"WHEAT, SPRING, DURUM",BURKE,NORTHWEST,10,119500.0,120000.0,,3125000.0,26.2,
492,2003,"WHEAT, SPRING, DURUM",BURLEIGH,SOUTH CENTRAL,80,13000.0,13000.0,,500000.0,38.5,
