Year,Ag District,Data Item,Value
2012,SOUTH CENTRAL,"WHEAT, WINTER - ACRES PLANTED","48,600"
2012,SOUTHEAST,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","247,000"
2012,SOUTHEAST,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","249,000"
2012,SOUTHEAST,"WHEAT, WINTER - ACRES HARVESTED","20,300"
2012,SOUTHEAST,"WHEAT, WINTER - ACRES PLANTED","21,400"
2012,SOUTHWEST,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","873,000"
2012,SOUTHWEST,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","883,000"
2012,SOUTHWEST,"WHEAT, SPRING, DURUM - ACRES HARVESTED","159,200"
2012,SOUTHWEST,"WHEAT, SPRING, DURUM - ACRES PLANTED","161,500"
2012,SOUTHWEST,"WHEAT, WINTER - ACRES HARVESTED","118,500"
2012,SOUTHWEST,"WHEAT, WINTER - ACRES PLANTED","122,000"
2012,WEST CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","660,000"
2012,WEST CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","665,000"
2012,WEST CENTRAL,"WHEAT, SPRING, DURUM - ACRES HARVESTED","153,600"
2012,WEST CENTRAL,"WHEAT, SPRING, DURUM - ACRES PLANTED","154,000"
2012,WEST CENTRAL,"WHEAT, WINTER - ACRES HARVESTED","91,500"
2012,WEST CENTRAL,"WHEAT, WINTER - ACRES PLANTED","94,500"
2011,CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","591,000"
2011,CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","610,000"
2011,CENTRAL,"WHEAT, WINTER - ACRES HARVESTED","18,600"
2011,CENTRAL,"WHEAT, WINTER - ACRES PLANTED","20,000"
2011,EAST CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","423,000"
2011,EAST CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","430,000"
2011,EAST CENTRAL,"WHEAT, WINTER - ACRES HARVESTED","7,700"
2011,EAST CENTRAL,"WHEAT, WINTER - ACRES PLANTED","8,300"
2011,NORTH CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","599,000"
2011,NORTH CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","610,000"
2011,NORTH CENTRAL,"WHEAT, SPRING, DURUM - ACRES HARVESTED","17,800"
2011,NORTH CENTRAL,"WHEAT, SPRING, DURUM - ACRES PLANTED","18,500"
2011,NORTH CENTRAL,"WHEAT, WINTER - ACRES HARVESTED","44,200"
2011,NORTH CENTRAL,"WHEAT, WINTER - ACRES PLANTED","47,200"
2011,NORTHEAST,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","1,304,000"
2011,NORTHEAST,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","1,320,000"
2011,NORTHEAST,"WHEAT, WINTER - ACRES HARVESTED","27,100"
2011,NORTHEAST,"WHEAT, WINTER - ACRES PLANTED","28,100"
2011,NORTHWEST,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","341,000"
2011,NORTHWEST,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","360,000"
2011,NORTHWEST,"WHEAT, SPRING, DURUM - ACRES HARVESTED","378,000"
2011,NORTHWEST,"WHEAT, SPRING, DURUM - ACRES PLANTED","387,000"
2011,NORTHWEST,"WHEAT, WINTER - ACRES HARVESTED","59,400"
2011,NORTHWEST,"WHEAT, WINTER - ACRES PLANTED","69,100"
2011,SOUTH CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","585,000"
2011,SOUTH CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","595,000"
2011,SOUTH CENTRAL,"WHEAT, SPRING, DURUM - ACRES HARVESTED","12,500"
2011,SOUTH CENTRAL,"WHEAT, SPRING, DURUM - ACRES PLANTED","13,000"
2011,SOUTH CENTRAL,"WHEAT, WINTER - ACRES HARVESTED","59,300"
2011,SOUTH CENTRAL,"WHEAT, WINTER - ACRES PLANTED","61,300"
2011,SOUTHEAST,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","336,000"
2011,SOUTHEAST,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","340,000"
2011,SOUTHEAST,"WHEAT, WINTER - ACRES HARVESTED","33,300"
2011,SOUTHEAST,"WHEAT, WINTER - ACRES PLANTED","34,700"
2011,SOUTHWEST,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","772,000"
2011,SOUTHWEST,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","825,000"
2011,SOUTHWEST,"WHEAT, SPRING, DURUM - ACRES HARVESTED","147,000"
2011,SOUTHWEST,"WHEAT, SPRING, DURUM - ACRES PLANTED","166,000"
2011,SOUTHWEST,"WHEAT, WINTER - ACRES HARVESTED","74,400"
2011,SOUTHWEST,"WHEAT, WINTER - ACRES PLANTED","77,300"
2011,WEST CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","549,000"
2011,WEST CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","560,000"
2011,WEST CENTRAL,"WHEAT, SPRING, DURUM - ACRES HARVESTED","129,000"
2011,WEST CENTRAL,"WHEAT, SPRING, DURUM - ACRES PLANTED","134,000"
2011,WEST CENTRAL,"WHEAT, WINTER - ACRES HARVESTED","51,000"
2011,WEST CENTRAL,"WHEAT, WINTER - ACRES PLANTED","54,000"
2010,CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","584,000"
2010,CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","588,000"
2010,CENTRAL,"WHEAT, WINTER - ACRES HARVESTED","20,300"
2010,CENTRAL,"WHEAT, WINTER - ACRES PLANTED","21,600"
2010,EAST CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","455,000"
2010,EAST CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","458,000"
2010,EAST CENTRAL,"WHEAT, SPRING, DURUM - ACRES HARVESTED","1,500"
2010,EAST CENTRAL,"WHEAT, SPRING, DURUM - ACRES PLANTED","1,500"
2010,EAST CENTRAL,"WHEAT, WINTER - ACRES HARVESTED","19,700"
2010,EAST CENTRAL,"WHEAT, WINTER - ACRES PLANTED","20,300"
2010,NORTH CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","710,000"
2010,NORTH CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","720,000"
2010,NORTH CENTRAL,"WHEAT, SPRING, DURUM - ACRES HARVESTED","90,000"
2010,NORTH CENTRAL,"WHEAT, SPRING, DURUM - ACRES PLANTED","91,000"
2010,NORTH CENTRAL,"WHEAT, WINTER - ACRES HARVESTED","54,100"
2010,NORTH CENTRAL,"WHEAT, WINTER - ACRES PLANTED","55,600"
2010,NORTHEAST,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","1,327,000"
2010,NORTHEAST,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","1,342,000"
2010,NORTHEAST,"WHEAT, SPRING, DURUM - ACRES HARVESTED","76,500"
2010,NORTHEAST,"WHEAT, SPRING, DURUM - ACRES PLANTED","78,000"
2010,NORTHEAST,"WHEAT, WINTER - ACRES HARVESTED","58,000"
2010,NORTHEAST,"WHEAT, WINTER - ACRES PLANTED","59,000"
2010,NORTHWEST,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","637,000"
2010,NORTHWEST,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","644,000"
2010,NORTHWEST,"WHEAT, SPRING, DURUM - ACRES HARVESTED","1,096,000"
2010,NORTHWEST,"WHEAT, SPRING, DURUM - ACRES PLANTED","1,105,000"
2010,NORTHWEST,"WHEAT, WINTER - ACRES HARVESTED","35,100"
2010,NORTHWEST,"WHEAT, WINTER - ACRES PLANTED","35,900"
2010,SOUTH CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","603,000"
2010,SOUTH CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","615,000"
2010,SOUTH CENTRAL,"WHEAT, WINTER - ACRES HARVESTED","34,400"
2010,SOUTH CENTRAL,"WHEAT, WINTER - ACRES PLANTED","36,300"
2010,SOUTHEAST,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","351,000"
2010,SOUTHEAST,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","355,000"
2010,SOUTHEAST,"WHEAT, SPRING, DURUM - ACRES HARVESTED","3,000"
2010,SOUTHEAST,"WHEAT, SPRING, DURUM - ACRES PLANTED","3,000"
2010,SOUTHEAST,"WHEAT, WINTER - ACRES HARVESTED","31,800"
2010,SOUTHEAST,"WHEAT, WINTER - ACRES PLANTED","32,500"
2010,SOUTHWEST,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","884,000"
2010,SOUTHWEST,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","910,000"
2010,SOUTHWEST,"WHEAT, SPRING, DURUM - ACRES HARVESTED","219,000"
2010,SOUTHWEST,"WHEAT, SPRING, DURUM - ACRES PLANTED","222,500"
2010,SOUTHWEST,"WHEAT, WINTER - ACRES HARVESTED","24,900"
2010,SOUTHWEST,"WHEAT, WINTER - ACRES PLANTED","25,900"
2010,WEST CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","649,000"
2010,WEST CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","668,000"
2010,WEST CENTRAL,"WHEAT, SPRING, DURUM - ACRES HARVESTED","240,500"
2010,WEST CENTRAL,"WHEAT, SPRING, DURUM - ACRES PLANTED","245,000"
2010,WEST CENTRAL,"WHEAT, WINTER - ACRES HARVESTED","31,700"
2010,WEST CENTRAL,"WHEAT, WINTER - ACRES PLANTED","32,900"
2009,CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","592,000"
2009,CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","600,000"
2009,CENTRAL,"WHEAT, SPRING, DURUM - ACRES HARVESTED","12,000"
2009,CENTRAL,"WHEAT, SPRING, DURUM - ACRES PLANTED","12,300"
2009,CENTRAL,"WHEAT, WINTER - ACRES HARVESTED","47,000"
2009,CENTRAL,"WHEAT, WINTER - ACRES PLANTED","49,000"
2009,EAST CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","445,000"
2009,EAST CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","450,000"
2009,EAST CENTRAL,"WHEAT, WINTER - ACRES HARVESTED","10,000"
2009,EAST CENTRAL,"WHEAT, WINTER - ACRES PLANTED","11,000"
2009,NORTH CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","717,000"
2009,NORTH CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","730,000"
2009,NORTH CENTRAL,"WHEAT, SPRING, DURUM - ACRES HARVESTED","39,500"
2009,NORTH CENTRAL,"WHEAT, SPRING, DURUM - ACRES PLANTED","40,500"
2009,NORTH CENTRAL,"WHEAT, WINTER - ACRES HARVESTED","82,000"
2009,NORTH CENTRAL,"WHEAT, WINTER - ACRES PLANTED","87,000"
2009,NORTHEAST,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","1,280,000"
2009,NORTHEAST,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","1,310,000"
2009,NORTHEAST,"WHEAT, WINTER - ACRES HARVESTED","49,000"
2009,NORTHEAST,"WHEAT, WINTER - ACRES PLANTED","57,000"
2009,NORTHWEST,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","748,000"
2009,NORTHWEST,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","770,000"
2009,NORTHWEST,"WHEAT, SPRING, DURUM - ACRES HARVESTED","1,050,000"
2009,NORTHWEST,"WHEAT, SPRING, DURUM - ACRES PLANTED","1,113,000"
2009,NORTHWEST,"WHEAT, WINTER - ACRES HARVESTED","81,000"
2009,NORTHWEST,"WHEAT, WINTER - ACRES PLANTED","85,000"
2009,SOUTH CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","620,000"
2009,SOUTH CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","650,000"
2009,SOUTH CENTRAL,"WHEAT, SPRING, DURUM - ACRES HARVESTED","19,500"
2009,SOUTH CENTRAL,"WHEAT, SPRING, DURUM - ACRES PLANTED","20,000"
2009,SOUTH CENTRAL,"WHEAT, WINTER - ACRES HARVESTED","70,000"
2009,SOUTH CENTRAL,"WHEAT, WINTER - ACRES PLANTED","73,000"
2009,SOUTHEAST,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","365,000"
2009,SOUTHEAST,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","370,000"
2009,SOUTHEAST,"WHEAT, WINTER - ACRES HARVESTED","48,000"
2009,SOUTHEAST,"WHEAT, WINTER - ACRES PLANTED","50,000"
2009,SOUTHWEST,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","865,000"
2009,SOUTHWEST,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","890,000"
2009,SOUTHWEST,"WHEAT, SPRING, DURUM - ACRES HARVESTED","212,500"
2009,SOUTHWEST,"WHEAT, SPRING, DURUM - ACRES PLANTED","220,000"
2009,SOUTHWEST,"WHEAT, WINTER - ACRES HARVESTED","80,000"
2009,SOUTHWEST,"WHEAT, WINTER - ACRES PLANTED","88,000"
2009,WEST CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","668,000"
2009,WEST CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","680,000"
2009,WEST CENTRAL,"WHEAT, SPRING, DURUM - ACRES HARVESTED","213,000"
2009,WEST CENTRAL,"WHEAT, SPRING, DURUM - ACRES PLANTED","220,000"
2009,WEST CENTRAL,"WHEAT, WINTER - ACRES HARVESTED","78,000"
2009,WEST CENTRAL,"WHEAT, WINTER - ACRES PLANTED","80,000"
2008,CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","606,000"
2008,CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","616,000"
2008,CENTRAL,"WHEAT, SPRING, DURUM - ACRES HARVESTED","15,000"
2008,CENTRAL,"WHEAT, SPRING, DURUM - ACRES PLANTED","16,000"
2008,CENTRAL,"WHEAT, WINTER - ACRES HARVESTED","54,000"
2008,CENTRAL,"WHEAT, WINTER - ACRES PLANTED","63,900"
2008,EAST CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","512,000"
2008,EAST CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","516,000"
2008,EAST CENTRAL,"WHEAT, WINTER - ACRES HARVESTED","19,100"
2008,EAST CENTRAL,"WHEAT, WINTER - ACRES PLANTED","21,700"
2008,NORTH CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","734,000"
2008,NORTH CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","754,000"
2008,NORTH CENTRAL,"WHEAT, SPRING, DURUM - ACRES HARVESTED","49,500"
2008,NORTH CENTRAL,"WHEAT, SPRING, DURUM - ACRES PLANTED","52,000"
2008,NORTH CENTRAL,"WHEAT, WINTER - ACRES HARVESTED","62,800"
2008,NORTH CENTRAL,"WHEAT, WINTER - ACRES PLANTED","66,900"
2008,NORTHEAST,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","1,453,000"
2008,NORTHEAST,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","1,469,000"
2008,NORTHEAST,"WHEAT, SPRING, DURUM - ACRES HARVESTED","35,500"
2008,NORTHEAST,"WHEAT, SPRING, DURUM - ACRES PLANTED","36,000"
2008,NORTHEAST,"WHEAT, WINTER - ACRES HARVESTED","90,800"
2008,NORTHEAST,"WHEAT, WINTER - ACRES PLANTED","96,400"
2008,NORTHWEST,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","760,000"
2008,NORTHWEST,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","774,000"
2008,NORTHWEST,"WHEAT, SPRING, DURUM - ACRES HARVESTED","1,181,000"
2008,NORTHWEST,"WHEAT, SPRING, DURUM - ACRES PLANTED","1,195,000"
2008,NORTHWEST,"WHEAT, WINTER - ACRES HARVESTED","44,200"
2008,NORTHWEST,"WHEAT, WINTER - ACRES PLANTED","49,200"
2008,SOUTH CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","625,000"
2008,SOUTH CENTRAL,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","655,000"
2008,SOUTH CENTRAL,"WHEAT, SPRING, DURUM - ACRES HARVESTED","21,500"
2008,SOUTH CENTRAL,"WHEAT, SPRING, DURUM - ACRES PLANTED","22,000"
2008,SOUTH CENTRAL,"WHEAT, WINTER - ACRES HARVESTED","69,700"
2008,SOUTH CENTRAL,"WHEAT, WINTER - ACRES PLANTED","75,800"
2008,SOUTHEAST,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","417,000"
2008,SOUTHEAST,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","427,000"
2008,SOUTHEAST,"WHEAT, WINTER - ACRES HARVESTED","57,900"
